user_id,item_id,timestamp,rating
742,69,878846978,1
742,198,878846978,1
742,197,878846998,1
742,454,878847057,1
742,1347,878847076,1
742,922,878847101,1
742,302,878847171,1
742,420,878847171,1
742,594,878847171,1
742,250,878847172,1
742,62,878847209,1
742,618,878847209,1
742,199,878847209,1
742,191,878847239,1
742,163,878847285,1
742,435,878847286,1
742,214,878847286,1
742,313,878847286,1
742,304,878847327,1
742,520,878847328,1
742,681,878847328,1
742,534,878847328,1
742,260,878847364,1
742,314,878847364,1
742,59,878847404,1
742,195,878847404,1
742,127,878847404,1
742,548,878847461,1
742,741,878847461,1
742,210,878847461,1
742,12,878847461,1
742,190,878847498,1
742,451,878847498,1
742,405,878847540,1
742,417,878847540,1
742,144,878847541,1
742,255,878847576,1
742,154,878847576,1
742,896,878847576,1
742,102,878847576,1
742,145,878847576,1
742,498,878847611,1
742,733,878847612,1
742,423,878847612,1
742,606,878847612,1
742,46,878847645,1
742,507,878847645,1
742,440,878847645,1
742,419,878847673,1
742,718,878847673,1
742,739,878847673,1
742,305,878847716,1
742,207,878847716,1
742,433,878847716,1
742,1102,878847716,1
742,20,878847740,1
742,430,878847740,1
742,322,878847765,1
742,137,878847765,1
742,431,878847765,1
742,404,878847804,1
742,220,878847804,1
742,415,878847804,1
742,377,878847804,1
742,74,878847804,1
742,422,878847804,1
742,193,878847835,1
742,653,878847835,1
742,299,878847862,1
742,131,878847862,1
742,18,878847863,1
742,141,878847863,1
742,138,878847887,1
742,152,878847888,1
742,437,878847926,1
742,424,878847926,1
742,436,878847926,1
742,147,878847926,1
742,448,878847926,1
742,196,878847954,1
742,478,878847954,1
742,25,878847988,1
742,132,878847988,1
742,777,878847988,1
742,296,878847988,1
742,470,878848015,1
742,256,878848015,1
742,570,878848015,1
742,308,878848044,1
742,16,878848044,1
742,143,878848044,1
742,333,878848044,1
742,218,878848069,1
742,58,878848069,1
742,402,878848097,1
742,194,878848098,1
742,92,878848098,1
742,598,878848098,1
742,573,878848137,1
742,153,878848137,1
742,273,878848137,1
742,480,878848137,1
742,44,878848137,1
742,205,878848137,1
742,473,878848189,1
742,899,878848189,1
742,324,878848189,1
742,357,878848189,1
742,223,878848189,1
742,27,878848189,1
742,734,878848217,1
742,306,878848217,1
742,134,878848217,1
742,458,878848243,1
742,483,878848243,1
742,87,878848272,1
742,217,878848272,1
742,309,878848302,1
742,295,878848302,1
742,338,878848302,1
742,346,878848333,1
742,103,878848333,1
742,347,878848333,1
742,310,878848369,1
742,968,878848369,1
742,920,878848369,1
742,125,878848405,1
742,336,878848405,1
742,17,878848405,1
742,450,878848430,1
742,157,878848452,1
742,381,878848483,1
742,334,878848483,1
742,276,878848483,1
742,311,878848483,1
742,444,878848533,1
742,75,878848533,1
742,258,878848558,1
742,905,878848587,1
742,136,878848587,1
742,834,878848612,1
742,201,878848639,1
742,499,878848639,1
742,283,878848639,1
742,64,878848639,1
742,857,878848673,1
742,77,878848673,1
742,251,878848700,1
742,166,878848701,1
742,409,878848764,1
742,898,878848764,1
742,315,878848764,1
742,1205,878848795,1
742,203,878848828,1
742,19,878848828,1
742,139,878848828,1
742,171,878848828,1
742,735,878848866,1
742,352,878848866,1
742,830,878848951,1
742,380,878848951,1
742,990,878848998,1
742,211,878849052,1
742,403,878849052,1
742,47,878849052,1
742,587,878849149,1
742,277,878849149,1
742,751,878849149,1
742,445,878849176,1
742,249,878849177,1
742,78,878849259,1
742,165,878849259,1
742,530,878849286,1
742,222,878849286,1
742,209,878849375,1
742,1005,878849375,1
742,43,878849375,1
742,1016,878849375,1
742,175,878849375,1
742,669,878849404,1
742,595,878849404,1
742,172,878849433,1
742,385,878849433,1
742,26,878849433,1
742,909,878849482,1
742,208,878849482,1
742,181,878849508,1
742,219,878849508,1
742,369,878849534,1
742,79,878849534,1
742,10,878849534,1
742,1275,878849534,1
742,494,878849558,1
742,658,878849558,1
742,667,878849586,1
742,755,878849586,1
742,375,878849586,1
742,82,878849612,1
742,212,878849612,1
742,215,878849660,1
742,182,878849682,1
742,738,878849682,1
742,289,878849740,1
742,441,878849829,1
742,37,878849829,1
742,379,878849829,1
742,122,878849857,1
742,73,878849857,1
742,254,878849877,1
742,793,878849903,1
742,200,878849903,1
742,387,878849903,1
742,23,878849903,1
742,827,878849929,1
742,224,878849929,1
742,81,878849956,1
742,666,878849979,1
742,384,878849979,1
742,362,878850015,1
742,724,878850038,1
742,841,878850038,1
742,917,878850060,1
742,752,878850084,1
742,643,878850084,1
742,722,878850084,1
742,56,878850107,1
742,1024,878850107,1
742,1063,878850186,1
742,91,878850212,1
742,118,878850212,1
742,1187,878850212,1
742,89,878850333,1
742,178,878850333,1
742,361,878850388,1
742,93,878850388,1
742,743,878850429,1
742,557,878850429,1
742,685,878850456,1
742,940,878850456,1
742,1067,878850456,1
742,54,878850502,1
742,748,878850533,1
742,176,878850533,1
742,1002,878850533,1
742,370,878850565,1
742,31,878850588,1
742,386,878850610,1
742,226,878850610,1
742,646,878850632,1
742,1081,878850632,1
742,279,878850656,1
742,761,878850656,1
742,747,878850657,1
742,736,878850675,1
742,38,878850703,1
742,885,878850703,1
742,1021,878850703,1
742,80,878850724,1
742,758,878850748,1
742,723,878850768,1
742,753,878850789,1
742,645,878850825,1
649,95,878853618,1
649,117,878853678,1
649,398,878853734,1
649,206,878853780,1
649,192,878853780,1
649,485,878853936,1
649,315,878853936,1
649,59,878853975,1
440,104,878853977,1
440,40,878854011,1
649,65,878854051,1
649,135,878854051,1
649,199,878854051,1
649,58,878854051,1
649,191,878854051,1
649,499,878854051,1
440,768,878854056,1
440,398,878854056,1
440,771,878854056,1
649,198,878854100,1
649,201,878854100,1
649,214,878854100,1
649,194,878854100,1
649,313,878854100,1
440,803,878854120,1
649,197,878854145,1
649,473,878854145,1
649,196,878854145,1
649,190,878854145,1
649,309,878854145,1
649,73,878854190,1
649,87,878854190,1
649,203,878854190,1
440,261,878854195,1
440,45,878854195,1
440,264,878854195,1
440,88,878854234,1
649,210,878854247,1
649,68,878854247,1
649,557,878854247,1
440,270,878854273,1
649,304,878854284,1
649,163,878854284,1
649,594,878854284,1
649,255,878854284,1
440,467,878854315,1
649,494,878854332,1
649,308,878854332,1
649,154,878854332,1
440,207,878854340,1
440,342,878854340,1
440,244,878854383,1
440,579,878854383,1
649,297,878854383,1
649,299,878854383,1
649,489,878854383,1
649,247,878854383,1
440,168,878854438,1
440,809,878854438,1
649,312,878854441,1
649,322,878854441,1
649,548,878854441,1
440,651,878854459,1
440,582,878854459,1
649,530,878854475,1
440,452,878854481,1
440,489,878854481,1
440,267,878854520,1
440,7,878854520,1
440,197,878854520,1
440,219,878854520,1
440,47,878854552,1
440,411,878854552,1
440,263,878854552,1
440,453,878854552,1
440,198,878854552,1
440,51,878854578,1
440,330,878854579,1
649,311,878854593,1
440,280,878854605,1
440,70,878854630,1
440,332,878854630,1
440,29,878854630,1
440,28,878854630,1
649,352,878854633,1
649,127,878854633,1
649,333,878854633,1
649,243,878854633,1
440,43,878854658,1
440,287,878854658,1
649,47,878854666,1
649,218,878854666,1
440,27,878854678,1
440,120,878854678,1
440,77,878854704,1
440,122,878854704,1
440,118,878854729,1
649,227,878854737,1
649,273,878854769,1
649,46,878854769,1
649,922,878854769,1
440,292,878854810,1
649,77,878854810,1
649,564,878854810,1
649,70,878854810,1
649,51,878854810,1
440,726,878854838,1
440,1172,878854838,1
440,890,878854838,1
440,146,878854838,1
649,274,878854852,1
440,55,878854857,1
440,627,878854876,1
649,276,878854906,1
649,34,878854906,1
440,761,878854918,1
440,72,878854918,1
440,17,878854954,1
440,589,878854954,1
440,454,878854975,1
649,285,878854996,1
649,17,878854996,1
440,779,878854997,1
440,564,878855021,1
649,332,878855024,1
440,39,878855082,1
440,1,878855082,1
440,283,878855082,1
440,95,878855082,1
440,46,878855107,1
440,34,878855107,1
649,893,878855109,1
440,42,878855139,1
440,1140,878855139,1
440,277,878855139,1
440,30,878855139,1
440,284,878855164,1
440,917,878855165,1
649,591,878855211,1
649,44,878855275,1
649,88,878855365,1
649,270,878855383,1
649,260,878855483,1
649,314,878855510,1
440,203,878855682,1
440,194,878855723,1
440,133,878855723,1
440,742,878855724,1
440,542,878855724,1
440,138,878855724,1
440,152,878855756,1
440,19,878855756,1
440,333,878855782,1
440,59,878855782,1
440,405,878855818,1
440,212,878855819,1
440,480,878855819,1
440,190,878855847,1
440,154,878855847,1
440,127,878855873,1
440,325,878855907,1
440,664,878855907,1
440,60,878855907,1
440,516,878855963,1
440,338,878855963,1
440,437,878855963,1
440,311,878855989,1
440,324,878855989,1
440,432,878856022,1
440,479,878856052,1
440,403,878856052,1
440,199,878856052,1
440,193,878856078,1
440,12,878856078,1
440,155,878856110,1
440,321,878856110,1
440,58,878856110,1
440,196,878856148,1
440,139,878856148,1
440,354,878856172,1
440,78,878856208,1
440,473,878856208,1
440,255,878856209,1
440,993,878856209,1
440,140,878856232,1
440,223,878856233,1
440,387,878856262,1
440,260,878856290,1
440,407,878856290,1
440,424,878856321,1
440,313,878856394,1
440,215,878856394,1
440,546,878856394,1
440,519,878856394,1
440,221,878856394,1
440,828,878856422,1
440,307,878856422,1
440,304,878856422,1
440,426,878856457,1
440,145,878856458,1
440,485,878856458,1
440,21,878856483,1
440,165,878856526,1
440,62,878856526,1
440,222,878856526,1
440,434,878856549,1
440,65,878856573,1
440,366,878856573,1
440,929,878856601,1
440,84,878856601,1
440,83,878856602,1
440,243,878856625,1
143,59,878856967,1
649,268,878866413,1
649,269,878866475,1
649,267,878866475,1
649,480,878866604,1
649,18,878866604,1
649,519,878866636,1
649,555,878866636,1
649,741,878866679,1
649,419,878866679,1
649,157,878866724,1
649,141,878866755,1
649,502,878866755,1
649,544,878866755,1
649,324,878866755,1
649,321,878866814,1
649,153,878866900,1
649,244,878866951,1
649,449,878866951,1
649,303,878866951,1
649,338,878866952,1
649,409,878866973,1
649,148,878866995,1
649,221,878866995,1
649,145,878867093,1
649,132,878867137,1
649,19,878867228,1
649,140,878867228,1
649,507,878867249,1
649,302,878867272,1
649,75,878867346,1
649,193,878867346,1
649,160,878867398,1
103,95,878870226,1
103,104,878870226,1
103,39,878870226,1
103,508,878870275,1
103,771,878870275,1
103,198,878870456,1
103,454,878870456,1
103,204,878870518,1
103,244,878870518,1
103,197,878870552,1
103,1,878870598,1
103,253,878870648,1
103,268,878870648,1
103,269,878870679,1
103,270,878870719,1
103,274,878870719,1
103,47,878870749,1
103,135,878870749,1
103,28,878870750,1
103,207,878870790,1
103,206,878870790,1
103,264,878870790,1
103,342,878870816,1
103,219,878870846,1
103,7,878870846,1
103,271,878870846,1
103,51,878870871,1
103,122,878870903,1
103,77,878870904,1
103,52,878870904,1
103,46,878870940,1
103,458,878870987,1
103,273,878870987,1
103,70,878870987,1
103,723,878871010,1
103,55,878871038,1
103,564,878871062,1
103,762,878871062,1
103,884,878871089,1
118,207,878873388,1
118,104,878873389,1
409,509,878877919,1
75,281,878878420,1
75,44,878878420,1
640,2,878878587,1
640,233,878878587,1
640,110,878878587,1
640,95,878878588,1
640,799,878878654,1
640,947,878878654,1
640,107,878878654,1
640,229,878878654,1
640,1105,878878685,1
640,117,878878685,1
640,397,878878714,1
640,950,878878714,1
640,769,878878752,1
640,112,878878752,1
640,396,878878752,1
409,785,878878779,1
409,658,878878814,1
640,398,878878838,1
640,622,878878838,1
640,186,878878838,1
640,129,878878838,1
640,768,878878866,1
640,232,878878901,1
640,487,878878901,1
640,1107,878878901,1
640,40,878879107,1
409,283,878879130,1
640,29,878879164,1
409,288,878879168,1
640,265,878879190,1
640,43,878879190,1
640,259,878879213,1
640,809,878879236,1
409,24,878879237,1
409,784,878879237,1
640,263,878879257,1
640,88,878879257,1
409,44,878879275,1
640,270,878879283,1
640,70,878879284,1
409,924,878879314,1
640,489,878879346,1
409,99,878879350,1
409,630,878879350,1
409,920,878879391,1
409,1023,878879391,1
409,846,878879391,1
409,172,878879497,1
409,435,878879619,1
409,103,878879688,1
409,1223,878879809,1
409,92,878879861,1
409,447,878879861,1
409,805,878879976,1
409,84,878880154,1
409,78,878880154,1
409,440,878880195,1
409,1269,878880195,1
409,242,878880244,1
409,215,878880244,1
694,39,878881675,1
694,95,878881676,1
694,206,878881828,1
694,17,878881875,1
694,198,878881875,1
694,525,878881952,1
694,267,878882002,1
694,197,878882082,1
694,96,878882133,1
694,261,878882133,1
694,135,878882178,1
694,918,878882226,1
694,270,878882272,1
694,280,878882272,1
694,244,878882272,1
694,624,878882319,1
694,649,878882319,1
694,915,878882319,1
694,46,878882366,1
694,590,878882410,1
694,125,878882411,1
694,30,878882455,1
694,50,878882511,1
694,489,878882511,1
694,458,878882563,1
694,1007,878882563,1
694,77,878882608,1
694,47,878882667,1
694,585,878882667,1
694,526,878882667,1
694,457,878882667,1
694,464,878882667,1
694,619,878882667,1
694,253,878882667,1
694,627,878882668,1
694,715,878882836,1
694,429,878883038,1
694,127,878883038,1
694,163,878883038,1
694,428,878883038,1
694,430,878883038,1
694,21,878883038,1
694,12,878883112,1
694,606,878883113,1
694,445,878883113,1
694,138,878883113,1
694,333,878883172,1
694,306,878883173,1
694,103,878883173,1
694,993,878883173,1
694,716,878883249,1
2,104,878886261,1
2,95,878886262,1
2,128,878886307,1
2,129,878886307,1
2,130,878886333,1
2,20,878886368,1
2,131,878886368,1
2,18,878886423,1
2,19,878886423,1
2,132,878886423,1
2,133,878886449,1
2,134,878886479,1
2,135,878886479,1
2,136,878886479,1
2,32,878886480,1
2,12,878886480,1
2,137,878886517,1
2,138,878886518,1
2,139,878886518,1
2,140,878886571,1
2,141,878886571,1
2,142,878886571,1
2,143,878886607,1
2,144,878886607,1
2,145,878886607,1
2,146,878886607,1
2,147,878886607,1
2,148,878886647,1
2,149,878886647,1
2,150,878886647,1
2,151,878886647,1
2,152,878886682,1
2,153,878886682,1
2,154,878886682,1
2,155,878886682,1
2,156,878886710,1
2,157,878886710,1
2,158,878886750,1
2,159,878886750,1
2,160,878886845,1
2,161,878886845,1
2,162,878886845,1
2,163,878886845,1
2,164,878886902,1
2,23,878886989,1
2,165,878886989,1
2,166,878887023,1
2,167,878887062,1
2,168,878887062,1
2,169,878887112,1
2,170,878887116,1
2,121,878887116,1
2,171,878887116,1
2,172,878887157,1
2,38,878887157,1
2,173,878887158,1
2,174,878887186,1
2,175,878887186,1
2,176,878887227,1
2,177,878887227,1
2,34,878887277,1
2,178,878887277,1
2,179,878887277,1
2,37,878887277,1
2,180,878887347,1
2,181,878887347,1
2,182,878887377,1
2,183,878887377,1
2,184,878887413,1
2,185,878887413,1
2,186,878887443,1
2,187,878887476,1
2,188,878887553,1
2,189,878887598,1
2,190,878887680,1
2,191,878887680,1
2,192,878887680,1
2,193,878887680,1
2,194,878887680,1
2,195,878887765,1
2,58,878887765,1
2,196,878887765,1
2,197,878887765,1
2,198,878887765,1
2,199,878887765,1
2,200,878887810,1
2,201,878887810,1
2,202,878887810,1
2,92,878887810,1
2,203,878887810,1
2,70,878887869,1
2,204,878887869,1
2,205,878887869,1
2,206,878887869,1
2,87,878887869,1
2,46,878887925,1
2,207,878887925,1
2,208,878887925,1
2,209,878887925,1
2,210,878887925,1
2,211,878887925,1
2,212,878887925,1
2,213,878887983,1
2,214,878887983,1
2,51,878887983,1
2,215,878887983,1
2,68,878887983,1
2,216,878888025,1
2,217,878888026,1
2,218,878888026,1
2,219,878888026,1
2,220,878888026,1
2,82,878888066,1
2,221,878888066,1
2,222,878888066,1
2,223,878888067,1
2,77,878888067,1
2,224,878888106,1
2,85,878888107,1
2,122,878888107,1
2,75,878888145,1
2,225,878888145,1
2,226,878888145,1
2,73,878888145,1
2,91,878888184,1
2,227,878888184,1
2,228,878888228,1
2,69,878888251,1
758,1,878914901,1
758,104,878914901,1
758,768,878914901,1
758,127,878914968,1
758,20,878914968,1
758,198,878914968,1
758,553,878914968,1
758,338,878915015,1
758,136,878915015,1
758,607,878915015,1
758,323,878915015,1
758,653,878915015,1
758,306,878915063,1
758,270,878915559,1
758,18,878915559,1
758,195,878915559,1
758,1062,878915559,1
758,669,878915600,1
758,625,878915600,1
758,255,878915600,1
758,424,878915600,1
758,537,878915628,1
758,405,878915628,1
758,204,878915628,1
758,598,878915692,1
758,19,878915692,1
758,314,878915692,1
758,193,878915722,1
758,253,878915722,1
758,321,878915765,1
758,521,878915765,1
758,1189,878915765,1
758,415,878915765,1
758,652,878915766,1
758,558,878915958,1
758,408,878915958,1
758,546,878915958,1
758,254,878915958,1
758,47,878915958,1
758,32,878915958,1
758,501,878915958,1
630,29,878916178,1
758,65,878917384,1
758,495,878917384,1
758,331,878917433,1
758,260,878917467,1
758,443,878917468,1
758,21,878917468,1
758,81,878917818,1
758,352,878917850,1
758,966,878917850,1
758,639,878917877,1
758,485,878917877,1
758,141,878917877,1
758,101,878918213,1
758,190,878918213,1
758,139,878918213,1
758,551,878918332,1
758,324,878918332,1
758,457,878918332,1
758,436,878918332,1
758,473,878918333,1
758,1222,878918333,1
758,308,878918360,1
758,201,878918360,1
758,1100,878918360,1
758,207,878918406,1
758,144,878918406,1
758,369,878918486,1
758,544,878918486,1
758,60,878918486,1
758,27,878918712,1
758,355,878918712,1
758,140,878918871,1
758,325,878918871,1
758,17,878918871,1
758,624,878918908,1
758,897,878918933,1
758,427,878918933,1
758,523,878918960,1
758,165,878918960,1
758,199,878919019,1
758,494,878919019,1
758,137,878919055,1
758,732,878919055,1
758,320,878919055,1
758,664,878919055,1
758,539,878919083,1
758,58,878919083,1
758,300,878919083,1
758,196,878919116,1
758,59,878919116,1
758,299,878919116,1
758,1047,878919116,1
758,29,878919116,1
758,88,878919153,1
758,297,878919153,1
758,716,878919153,1
758,667,878919180,1
758,502,878919180,1
758,238,878919180,1
758,295,878919206,1
758,527,878919206,1
758,157,878919206,1
758,206,878920656,1
758,549,878920656,1
758,437,878920656,1
758,828,878920895,1
758,312,878920895,1
758,472,878921529,1
758,451,878921530,1
758,43,878921584,1
758,304,878921853,1
758,477,878922422,1
758,22,878922829,1
758,28,878922982,1
758,447,878922982,1
758,363,878922982,1
758,333,878923288,1
758,217,878923288,1
758,409,878923322,1
758,347,878923433,1
758,717,878923433,1
758,1052,878923456,1
758,267,878923488,1
758,830,878923488,1
758,450,878923488,1
758,876,878923513,1
758,365,878923513,1
758,403,878923609,1
841,168,878938792,1
841,456,878938855,1
841,332,878938855,1
841,29,878938897,1
841,273,878938922,1
841,77,878938982,1
841,156,878938982,1
841,1102,878938982,1
841,100,878938982,1
841,887,878939153,1
841,724,878939266,1
841,35,878939266,1
841,1162,878939266,1
841,279,878939309,1
841,288,878939327,1
841,34,878939349,1
841,870,878939349,1
841,98,878939375,1
841,846,878939375,1
841,184,878939393,1
841,291,878939451,1
841,430,878939503,1
841,103,878939503,1
841,314,878939536,1
841,333,878939645,1
841,1225,878939645,1
841,598,878939700,1
841,423,878939700,1
841,964,878939803,1
841,191,878939803,1
841,295,878939839,1
841,473,878939876,1
841,404,878939876,1
841,137,878939912,1
841,145,878939912,1
841,311,878939945,1
841,18,878939975,1
841,59,878939975,1
841,507,878940013,1
841,415,878940013,1
841,615,878940013,1
841,520,878940039,1
841,127,878940067,1
841,1045,878940132,1
841,501,878940161,1
841,427,878940161,1
841,665,878940189,1
841,140,878940189,1
841,193,878940189,1
841,479,878940254,1
841,12,878940255,1
841,190,878940301,1
841,201,878940301,1
841,313,878940332,1
841,20,878940332,1
841,194,878940332,1
841,153,878940356,1
841,138,878940383,1
841,203,878940383,1
841,355,878940383,1
841,429,878940405,1
841,260,878940463,1
841,618,878940463,1
841,855,878940485,1
841,157,878940510,1
841,1100,878940531,1
841,136,878940584,1
841,21,878940584,1
841,428,878940584,1
841,983,878940618,1
841,766,878940618,1
841,306,878940652,1
841,102,878940653,1
841,530,878940688,1
841,718,878940732,1
841,10,878940732,1
841,238,878940732,1
841,550,878940732,1
841,338,878940756,1
841,953,878940757,1
841,1081,878940782,1
841,932,878940783,1
841,743,878940805,1
841,210,878940830,1
841,989,878940830,1
841,669,878940855,1
841,305,878940890,1
841,742,878940890,1
841,25,878940954,1
841,419,878940954,1
841,1079,878941005,1
841,328,878941005,1
841,431,878941027,1
841,403,878941027,1
841,352,878941056,1
841,13,878941082,1
841,734,878941144,1
841,324,878941144,1
841,199,878941168,1
841,685,878941168,1
841,369,878941168,1
841,366,878941370,1
841,196,878941398,1
841,26,878941398,1
841,79,878941421,1
841,92,878941442,1
841,336,878941466,1
841,19,878941496,1
841,968,878941520,1
841,402,878941539,1
841,432,878941562,1
841,58,878941588,1
841,675,878941588,1
223,39,878944379,1
223,800,878944379,1
223,95,878944379,1
223,104,878944379,1
223,398,878944406,1
223,94,878944437,1
223,40,878944464,1
223,769,878944491,1
223,1107,878944543,1
223,198,878944679,1
223,408,878944679,1
223,809,878944679,1
223,70,878945264,1
223,43,878945322,1
223,197,878945365,1
223,47,878945404,1
223,261,878945404,1
223,100,878945404,1
223,529,878945437,1
223,263,878945437,1
223,270,878945466,1
223,42,878945466,1
223,342,878945505,1
223,489,878945505,1
223,268,878945505,1
223,28,878945541,1
223,17,878945541,1
223,273,878945542,1
223,27,878945579,1
223,259,878945579,1
223,30,878945610,1
223,591,878945645,1
223,629,878945645,1
223,88,878945678,1
223,345,878945678,1
223,51,878945711,1
223,409,878945711,1
223,287,878945763,1
223,659,878945763,1
223,407,878945788,1
223,649,878945818,1
223,77,878945840,1
223,34,878945888,1
223,122,878945918,1
223,271,878945918,1
223,587,878945918,1
223,789,878945939,1
223,453,878945963,1
223,285,878946030,1
223,283,878946107,1
223,288,878946107,1
223,118,878946133,1
223,564,878946133,1
223,653,878946162,1
223,786,878946162,1
223,785,878946204,1
223,419,878946473,1
223,143,878946473,1
223,975,878946502,1
223,127,878946536,1
223,333,878946536,1
223,534,878946577,1
223,247,878946577,1
223,485,878946612,1
223,102,878946612,1
223,138,878946612,1
223,338,878946612,1
223,352,878946644,1
223,255,878946644,1
223,325,878946645,1
223,369,878946677,1
486,1,878950353,1
486,104,878950353,1
356,399,878950923,1
486,197,878950971,1
486,270,878950971,1
486,204,878950971,1
486,278,878950972,1
356,95,878951101,1
356,104,878951101,1
356,512,878951101,1
356,801,878951101,1
356,621,878951101,1
356,515,878951101,1
356,575,878951101,1
356,187,878951101,1
356,41,878951101,1
356,398,878951101,1
356,270,878951216,1
356,88,878951217,1
356,70,878951217,1
356,330,878951217,1
486,408,878951388,1
356,120,878951457,1
356,458,878951457,1
356,219,878951457,1
356,207,878951498,1
356,342,878951498,1
356,135,878951498,1
486,14,878951532,1
356,244,878951537,1
356,56,878951537,1
356,266,878951537,1
356,529,878951576,1
356,46,878951576,1
356,809,878951615,1
356,591,878951616,1
356,273,878951616,1
356,625,878951616,1
356,264,878951616,1
356,652,878951653,1
356,455,878951653,1
356,345,878951653,1
356,411,878951691,1
356,43,878951691,1
356,280,878951691,1
356,51,878951691,1
356,289,878951691,1
486,650,878951717,1
356,267,878951728,1
356,122,878951729,1
356,277,878951729,1
356,409,878951784,1
356,77,878951784,1
356,453,878951784,1
356,17,878951784,1
356,408,878951784,1
356,653,878951831,1
356,951,878951831,1
356,456,878951831,1
356,168,878951831,1
356,283,878951864,1
356,651,878951864,1
356,76,878951918,1
356,861,878951918,1
356,723,878951918,1
356,288,878951954,1
356,724,878951984,1
356,846,878952041,1
356,34,878952041,1
356,564,878952080,1
356,762,878952080,1
356,726,878952080,1
356,836,878952080,1
356,44,878952137,1
356,587,878952166,1
356,294,878952190,1
356,761,878952222,1
356,24,878952265,1
356,184,878952265,1
356,54,878952287,1
356,98,878952288,1
356,370,878952341,1
356,160,878952341,1
356,178,878952341,1
356,181,878952342,1
486,261,878952471,1
486,7,878952519,1
486,267,878952582,1
486,625,878952582,1
486,649,878952636,1
486,46,878952692,1
486,69,878952837,1
486,281,878952866,1
486,77,878952966,1
486,275,878952993,1
486,88,878953019,1
486,456,878953090,1
486,453,878953129,1
486,146,878953199,1
486,380,878953277,1
486,208,878953485,1
486,198,878953485,1
486,207,878953485,1
486,203,878953485,1
486,217,878953592,1
486,375,878953592,1
486,223,878953592,1
486,226,878953593,1
486,882,878953593,1
486,212,878953693,1
486,965,878953751,1
486,195,878953751,1
486,308,878953815,1
486,520,878953862,1
486,60,878953999,1
486,311,878954086,1
486,193,878954228,1
486,201,878954753,1
103,280,878955115,1
103,29,878955139,1
103,916,878955164,1
103,411,878955164,1
103,453,878955188,1
103,42,878955295,1
103,409,878955295,1
103,285,878955319,1
103,312,878955372,1
103,333,878955373,1
103,60,878955409,1
103,191,878955442,1
103,20,878955442,1
103,303,878955442,1
103,214,878955442,1
103,542,878955442,1
103,305,878955474,1
103,243,878955474,1
103,322,878955474,1
103,469,878955474,1
103,549,878955474,1
103,430,878955501,1
103,260,878955501,1
103,355,878955533,1
103,247,878955533,1
103,997,878955533,1
103,429,878955534,1
103,255,878955534,1
103,13,878955564,1
103,742,878955598,1
103,127,878955598,1
103,404,878955599,1
103,154,878955599,1
103,432,878955635,1
103,18,878955635,1
103,59,878955635,1
103,574,878955680,1
103,65,878955680,1
103,302,878955680,1
103,830,878955680,1
103,308,878955707,1
103,436,878955766,1
103,499,878955766,1
103,144,878955766,1
103,21,878955766,1
103,249,878955816,1
103,470,878955848,1
103,299,878955848,1
103,32,878955848,1
103,199,878955848,1
103,405,878955848,1
103,416,878955885,1
103,267,878955886,1
103,517,878955886,1
103,209,878955914,1
103,638,878955915,1
103,92,878955941,1
103,403,878955973,1
103,208,878955973,1
103,23,878955973,1
103,68,878956000,1
103,420,878956000,1
103,610,878956000,1
103,192,878956022,1
103,193,878956047,1
103,311,878956047,1
103,447,878956047,1
103,507,878956074,1
103,479,878956074,1
103,338,878956100,1
103,324,878956101,1
103,132,878956101,1
103,534,878956129,1
103,145,878956130,1
103,438,878956130,1
103,473,878956156,1
103,201,878956156,1
103,58,878956263,1
103,437,878956263,1
103,148,878956263,1
103,237,878956263,1
103,297,878956299,1
103,16,878956300,1
103,352,878956300,1
103,443,878956300,1
103,196,878956338,1
103,62,878956338,1
35,1,878961173,1
35,800,878961173,1
35,39,878961173,1
35,95,878961173,1
35,124,878961173,1
35,396,878961227,1
35,40,878961227,1
35,117,878961227,1
35,621,878961270,1
35,233,878961303,1
35,397,878961304,1
35,513,878961332,1
35,398,878961368,1
35,771,878961369,1
35,515,878961369,1
35,1103,878961474,1
35,188,878961474,1
35,1075,878961474,1
35,110,878961511,1
35,2,878961511,1
35,508,878961511,1
35,107,878961511,1
35,768,878961542,1
35,769,878961542,1
35,509,878961542,1
35,1030,878961585,1
35,1104,878961586,1
35,575,878961586,1
35,1105,878961586,1
35,514,878961586,1
35,576,878961623,1
35,232,878961623,1
35,803,878961623,1
35,622,878961623,1
35,802,878961624,1
35,129,878961668,1
35,1106,878961668,1
35,698,878961668,1
35,114,878961668,1
35,1107,878961668,1
35,699,878961668,1
35,506,878961668,1
35,487,878961668,1
35,116,878961668,1
35,1108,878961709,1
35,1109,878961709,1
35,1110,878961709,1
35,189,878961709,1
35,104,878961709,1
35,1111,878961709,1
35,701,878961709,1
35,186,878961709,1
35,512,878961709,1
35,66,878961709,1
35,1112,878961748,1
35,801,878961749,1
35,950,878961749,1
35,799,878961749,1
35,1113,878961749,1
35,229,878961749,1
35,113,878961749,1
35,105,878961749,1
35,112,878961780,1
35,949,878961780,1
35,1114,878961781,1
35,1115,878961781,1
35,705,878961781,1
35,399,878961781,1
35,710,878961781,1
35,1116,878961781,1
35,948,878961781,1
35,798,878961814,1
35,714,878961814,1
35,231,878961814,1
35,1117,878961814,1
35,94,878961814,1
35,413,878961814,1
35,772,878961814,1
35,41,878961814,1
35,0,878961814,1
35,187,878961814,1
35,1118,878961847,1
35,592,878961847,1
35,700,878961847,1
